pmax,beta,gamma,p,s,r,c,P,E,P/E
10,6.122448979591837,11.857142857142858,3.103393164494714,0.0,-35.79737609329447,6.122448979591837,108.07427645967941,-35.79737609329447,-3.0190558150971234
10,6.122448979591837,12.244897959183673,3.102057823129252,0.0,-36.98438150770512,6.122448979591837,111.70729883311093,-36.98438150770512,-3.020391156462585
10,6.122448979591837,12.63265306122449,3.100804457485741,0.0,-38.171386922115786,6.122448979591837,115.34036219440345,-38.171386922115786,-3.0216445221060964
10,6.122448979591837,13.020408163265305,3.099625743714414,0.0,-39.35839233652645,6.122448979591837,118.97346288163206,-39.35839233652645,-3.022823235877423
10,6.122448979591837,13.408163265306122,3.098515205168826,0.0,-40.54539775093711,6.122448979591837,122.60659765647354,-40.54539775093711,-3.0239337744230115
10,6.122448979591837,13.795918367346939,3.0974670933462147,0.0,-41.732403165347776,6.122448979591837,126.2397636446765,-41.732403165347776,-3.0249818862456226
10,6.122448979591837,14.183673469387754,3.09647628835707,0.0,-42.91940857975844,6.122448979591837,129.8729582862962,-42.91940857975844,-3.0259726912347675
10,6.122448979591837,14.571428571428571,3.0955382152861146,0.0,-44.106413994169095,6.122448979591837,133.506179293875,-44.106413994169095,-3.0269107643057227
10,6.122448979591837,14.959183673469386,3.0946487735612664,0.0,-45.29341940857976,6.122448979591837,137.13942461712685,-45.29341940857976,-3.027800206030571
10,6.122448979591837,15.346938775510203,3.093804277029961,0.0,-46.48042482299042,6.122448979591837,140.77269241297546,-46.48042482299042,-3.028644702561876
10,6.122448979591837,15.73469387755102,3.093001402895789,0.0,-47.667430237401085,6.122448979591837,144.40598102002267,-47.667430237401085,-3.0294475766960485
10,6.122448979591837,16.122448979591837,3.092237148023767,0.0,-48.854435651811755,6.122448979591837,148.03928893670093,-48.854435651811755,-3.0302118315680704
10,6.122448979591837,16.51020408163265,3.0915087914028407,0.0,-50.041441066222404,6.122448979591837,151.6726148025047,-50.041441066222404,-3.0309401881889966
10,6.122448979591837,16.89795918367347,3.090813861776595,0.0,-51.228446480633075,6.122448979591837,155.3059573818059,-51.228446480633075,-3.031635117815243
10,6.122448979591837,17.285714285714285,3.0901501096306294,0.0,-52.41545189504373,6.122448979591837,158.93931554984715,-52.41545189504373,-3.032298869961208
10,6.122448979591837,17.6734693877551,3.089515482867512,0.0,-53.6024573094544,6.122448979591837,162.57268828057988,-53.6024573094544,-3.0329334967243247
10,6.122448979591837,18.06122448979592,3.0889081056151277,0.0,-54.789462723865064,6.122448979591837,166.20607463606797,-54.789462723865064,-3.0335408739767096
10,6.122448979591837,18.448979591836736,3.088326259707423,0.0,-55.97646813827573,6.122448979591837,169.8394737572284,-55.97646813827573,-3.0341227198844143
10,6.122448979591837,18.83673469387755,3.0877683684524735,0.0,-57.16347355268638,6.122448979591837,173.47288485571517,-57.16347355268638,-3.034680611139364
10,6.122448979591837,19.224489795918366,3.0872329823649207,0.0,-58.35047896709705,6.122448979591837,177.1063072067857,-58.35047896709705,-3.0352159972269166
10,6.122448979591837,19.612244897959183,3.086718766590924,0.0,-59.53748438150771,6.122448979591837,180.73974014301297,-59.53748438150771,-3.0357302130009134
10,6.122448979591837,20.0,3.0862244897959186,0.0,-60.72448979591837,6.122448979591837,184.37318304872974,-60.72448979591837,-3.0362244897959187
10,6.530612244897959,1.0,3.7653061224489797,0.0,-2.7653061224489797,6.530612244897959,7.646917950853811,-2.7653061224489797,-2.7653061224489797
10,6.530612244897959,1.3877551020408163,3.6256002400960385,0.0,-4.031445231153686,6.530612244897959,11.711396793202912,-4.031445231153686,-2.905012004801921
10,6.530612244897959,1.7755102040816326,3.5469153178512784,0.0,-5.297584339858393,6.530612244897959,15.806386115606106,-5.297584339858393,-2.983696927046681
10,6.530612244897959,2.163265306122449,3.4964381979206776,0.0,-6.563723448563099,6.530612244897959,19.915479339166378,-6.563723448563099,-3.0341740469772818
10,6.530612244897959,2.5510204081632653,3.46130612244898,0.0,-7.829862557267806,6.530612244897959,24.0322450849561,-7.829862557267806,-3.0693061224489795
10,6.530612244897959,2.9387755102040813,3.4354450113378685,0.0,-9.09600166597251,6.530612244897959,28.153646312926114,-9.09600166597251,-3.095167233560091
10,6.530612244897959,3.326530612244898,3.415612870915237,0.0,-10.362140774677217,6.530612244897959,32.27806202624037,-10.362140774677217,-3.114999373982722
10,6.530612244897959,3.7142857142857144,3.3999215070643642,0.0,-11.628279883381925,6.530612244897959,36.404548127840506,-11.628279883381925,-3.1306907378335946
10,6.530612244897959,4.1020408163265305,3.387196669712661,0.0,-12.89441899208663,6.530612244897959,40.532517492690225,-12.89441899208663,-3.143415575185298
10,6.530612244897959,4.489795918367347,3.376669758812616,0.0,-14.160558100791336,6.530612244897959,44.66158582076577,-14.160558100791336,-3.1539424860853433
10,6.530612244897959,4.877551020408163,3.3678165827000255,0.0,-15.42669720949604,6.530612244897959,48.79149101623505,-15.42669720949604,-3.162795662197934
10,6.530612244897959,5.26530612244898,3.3602673627590574,0.0,-16.69283631820075,6.530612244897959,52.92204818979014,-16.69283631820075,-3.170344882138902
10,6.530612244897959,5.653061224489796,3.3537537758785825,0.0,-17.958975426905454,6.530612244897959,57.05312317987547,-17.958975426905454,-3.176858469019377
10,6.530612244897959,6.040816326530612,3.34807639271925,0.0,-19.22511453561016,6.530612244897959,61.184616271821376,-19.22511453561016,-3.1825358521787095
10,6.530612244897959,6.428571428571429,3.3430839002267576,0.0,-20.49125364431487,6.530612244897959,65.31645180910071,-20.49125364431487,-3.1875283446712017
10,6.530612244897959,6.816326530612245,3.3386594158621534,0.0,-21.757392753019577,6.530612244897959,69.44857135044398,-21.757392753019577,-3.1919528290358063
10,6.530612244897959,7.204081632653061,3.3347112215991213,0.0,-23.02353186172428,6.530612244897959,73.58092903683803,-23.02353186172428,-3.195901023298838
10,6.530612244897959,7.591836734693877,3.331166337502743,0.0,-24.289670970428986,6.530612244897959,77.7134883783154,-24.289670970428986,-3.199445907395216
10,6.530612244897959,7.979591836734693,3.327965968996294,0.0,-25.555810079133693,6.530612244897959,81.84621997758777,-25.555810079133693,-3.202646275901665
10,6.530612244897959,8.36734693877551,3.325062220009955,0.0,-26.8219491878384,6.530612244897959,85.97909988662016,-26.8219491878384,-3.2055500248880042
10,6.530612244897959,8.755102040816325,3.322415679558537,0.0,-28.088088296543106,6.530612244897959,90.11210839992002,-28.088088296543106,-3.2081965653394224
10,6.530612244897959,9.142857142857142,3.3199936224489797,0.0,-29.354227405247812,6.530612244897959,94.24522915489082,-29.354227405247812,-3.2106186224489797
10,6.530612244897959,9.53061224489796,3.317768649215575,0.0,-30.620366513952522,6.530612244897959,98.3784484517997,-30.620366513952522,-3.212843595682384
10,6.530612244897959,9.918367346938775,3.3157176450827244,0.0,-31.886505622657225,6.530612244897959,102.51175473325884,-31.886505622657225,-3.214894599815235
10,6.530612244897959,10.306122448979592,3.3138209739341282,0.0,-33.15264473136193,6.530612244897959,106.6451381812101,-33.15264473136193,-3.216791270963831
10,6.530612244897959,10.693877551020408,3.312061847639819,0.0,-34.41878384006664,6.530612244897959,110.77859040158853,-34.41878384006664,-3.21855039725814
10,6.530612244897959,11.081632653061224,3.3104258277896794,0.0,-35.684922948771344,6.530612244897959,114.91210417518903,-35.684922948771344,-3.22018641710828
10,6.530612244897959,11.46938775510204,3.3089004284988017,0.0,-36.95106205747605,6.530612244897959,119.04567325906916,-36.95106205747605,-3.2217118163991576
10,6.530612244897959,11.857142857142858,3.307474797147775,0.0,-38.217201166180764,6.530612244897959,123.17929222691924,-38.217201166180764,-3.2231374477501844
10,6.530612244897959,12.244897959183673,3.306139455782313,0.0,-39.483340274885464,6.530612244897959,127.31295633976205,-39.483340274885464,-3.224472789115646
10,6.530612244897959,12.63265306122449,3.304886090138802,0.0,-40.74947938359017,6.530612244897959,131.44666144046587,-40.74947938359017,-3.2257261547591574
10,6.530612244897959,13.020408163265305,3.303707376367475,0.0,-42.01561849229488,6.530612244897959,135.5804038671058,-42.01561849229488,-3.226904868530484
10,6.530612244897959,13.408163265306122,3.302596837821887,0.0,-43.28175760099958,6.530612244897959,139.71418038135857,-43.28175760099958,-3.228015407076073
10,6.530612244897959,13.795918367346939,3.3015487259992757,0.0,-44.5478967097043,6.530612244897959,143.84798810897286,-44.5478967097043,-3.229063518898684
10,6.530612244897959,14.183673469387754,3.300557921010131,0.0,-45.814035818408996,6.530612244897959,147.98182449000382,-45.814035818408996,-3.230054323887828
10,6.530612244897959,14.571428571428571,3.2996198479391756,0.0,-47.0801749271137,6.530612244897959,152.11568723699392,-47.0801749271137,-3.2309923969587833
10,6.530612244897959,14.959183673469386,3.2987304062143274,0.0,-48.3463140358184,6.530612244897959,156.24957429965707,-48.3463140358184,-3.2318818386836323
10,6.530612244897959,15.346938775510203,3.297885909683022,0.0,-49.612453144523116,6.530612244897959,160.383483834917,-49.612453144523116,-3.232726335214937
10,6.530612244897959,15.73469387755102,3.29708303554885,0.0,-50.87859225322782,6.530612244897959,164.5174141813755,-50.87859225322782,-3.23352920934911
10,6.530612244897959,16.122448979591837,3.296318780676828,0.0,-52.144731361932536,6.530612244897959,168.65136383746506,-52.144731361932536,-3.2342934642211314
10,6.530612244897959,16.51020408163265,3.2955904240559017,0.0,-53.41087047063723,6.530612244897959,172.78533144268013,-53.41087047063723,-3.2350218208420576
10,6.530612244897959,16.89795918367347,3.294895494429656,0.0,-54.67700957934194,6.530612244897959,176.91931576139262,-54.67700957934194,-3.235716750468304
10,6.530612244897959,17.285714285714285,3.2942317422836904,0.0,-55.94314868804665,6.530612244897959,181.0533156688452,-55.94314868804665,-3.236380502614269
10,6.530612244897959,17.6734693877551,3.293597115520573,0.0,-57.209287796751354,6.530612244897959,185.1873301389892,-57.209287796751354,-3.237015129377386
10,6.530612244897959,18.06122448979592,3.2929897382681887,0.0,-58.47542690545606,6.530612244897959,189.3213582338886,-58.47542690545606,-3.2376225066297706
10,6.530612244897959,18.448979591836736,3.292407892360484,0.0,-59.74156601416077,6.530612244897959,193.45539909446032,-59.74156601416077,-3.2382043525374753
10,6.530612244897959,18.83673469387755,3.2918500011055345,0.0,-61.00770512286547,6.530612244897959,197.58945193235837,-61.00770512286547,-3.238762243792425
10,6.530612244897959,19.224489795918366,3.2913146150179817,0.0,-62.27384423157017,6.530612244897959,201.7235160228402,-62.27384423157017,-3.2392976298799776
10,6.530612244897959,19.612244897959183,3.290800399243985,0.0,-63.53998334027489,6.530612244897959,205.85759069847876,-63.53998334027489,-3.2398118456539744
10,6.530612244897959,20.0,3.2903061224489796,0.0,-64.8061224489796,6.530612244897959,209.99167534360686,-64.8061224489796,-3.2403061224489798
10,6.938775510204081,1.0,3.9693877551020407,0.0,-2.9693877551020407,6.938775510204081,8.817263640149937,-2.9693877551020407,-2.9693877551020407
10,6.938775510204081,1.3877551020408163,3.8296818727490995,0.0,-4.314660558100791,6.938775510204081,13.41468368896913,-4.314660558100791,-3.109093637454982
10,6.938775510204081,1.7755102040816326,3.7509969505043395,0.0,-5.659933361099541,6.938775510204081,18.042614217842413,-5.659933361099541,-3.187778559699742
10,6.938775510204081,2.163265306122449,3.7005198305737386,0.0,-7.005206164098292,6.938775510204081,22.68464864787278,-7.005206164098292,-3.2382556796303428
10,6.938775510204081,2.5510204081632653,3.665387755102041,0.0,-8.350478967097043,6.938775510204081,27.334355600132596,-8.350478967097043,-3.2733877551020405
10,6.938775510204081,2.9387755102040813,3.6395266439909295,0.0,-9.695751770095791,6.938775510204081,31.9886980345727,-9.695751770095791,-3.299248866213152
10,6.938775510204081,3.326530612244898,3.619694503568298,0.0,-11.041024573094543,6.938775510204081,36.646054954357055,-11.041024573094543,-3.319081006635783
10,6.938775510204081,3.7142857142857144,3.6040031397174253,0.0,-12.386297376093294,6.938775510204081,41.30548226242728,-12.386297376093294,-3.334772370486656
10,6.938775510204081,4.1020408163265305,3.591278302365722,0.0,-13.731570179092044,6.938775510204081,45.96639283374709,-13.731570179092044,-3.347497207838359
10,6.938775510204081,4.489795918367347,3.580751391465677,0.0,-15.076842982090792,6.938775510204081,50.628402368292726,-15.076842982090792,-3.3580241187384043
10,6.938775510204081,4.877551020408163,3.5718982153530865,0.0,-16.42211578508954,6.938775510204081,55.291248770232095,-16.42211578508954,-3.366877294850995
10,6.938775510204081,5.26530612244898,3.5643489954121184,0.0,-17.7673885880883,6.938775510204081,59.95474715025729,-17.7673885880883,-3.374426514791963
10,6.938775510204081,5.653061224489796,3.5578354085316435,0.0,-19.112661391087045,6.938775510204081,64.61876334681271,-19.112661391087045,-3.380940101672438
10,6.938775510204081,6.040816326530612,3.552158025372311,0.0,-20.457934194085794,6.938775510204081,69.28319764522871,-20.457934194085794,-3.3866174848317705
10,6.938775510204081,6.428571428571429,3.5471655328798186,0.0,-21.803206997084548,6.938775510204081,73.94797438897812,-21.803206997084548,-3.3916099773242627
10,6.938775510204081,6.816326530612245,3.5427410485152144,0.0,-23.148479800083297,6.938775510204081,78.6130351367915,-23.148479800083297,-3.396034461688867
10,6.938775510204081,7.204081632653061,3.5387928542521823,0.0,-24.493752603082047,6.938775510204081,83.27833402965564,-24.493752603082047,-3.399982655951899
10,6.938775510204081,7.591836734693877,3.535247970155804,0.0,-25.839025406080797,6.938775510204081,87.94383457760311,-25.839025406080797,-3.403527540048277
10,6.938775510204081,7.979591836734693,3.532047601649355,0.0,-27.184298209079547,6.938775510204081,92.60950738334556,-27.184298209079547,-3.4067279085547266
10,6.938775510204081,8.36734693877551,3.529143852663016,0.0,-28.529571012078296,6.938775510204081,97.27532849884805,-28.529571012078296,-3.4096316575410657
10,6.938775510204081,8.755102040816325,3.526497312211598,0.0,-29.874843815077046,6.938775510204081,101.941278218618,-29.874843815077046,-3.4122781979924834
10,6.938775510204081,9.142857142857142,3.5240752551020407,0.0,-31.2201166180758,6.938775510204081,106.6073401800589,-31.2201166180758,-3.4147002551020407
10,6.938775510204081,9.53061224489796,3.521850281868636,0.0,-32.565389421074556,6.938775510204081,111.27350068343787,-32.565389421074556,-3.416925228335445
10,6.938775510204081,9.918367346938775,3.5197992777357854,0.0,-33.9106622240733,6.938775510204081,115.9397481713671,-33.9106622240733,-3.418976232468296
10,6.938775510204081,10.306122448979592,3.5179026065871892,0.0,-35.25593502707205,6.938775510204081,120.60607282578844,-35.25593502707205,-3.420872903616892
10,6.938775510204081,10.693877551020408,3.51614348029288,0.0,-36.6012078300708,6.938775510204081,125.27246625263697,-36.6012078300708,-3.422632029911201
10,6.938775510204081,11.081632653061224,3.5145074604427404,0.0,-37.94648063306955,6.938775510204081,129.93892123270754,-37.94648063306955,-3.4242680497613405
10,6.938775510204081,11.46938775510204,3.5129820611518627,0.0,-39.291753436068305,6.938775510204081,134.6054315230578,-39.291753436068305,-3.4257934490522186
10,6.938775510204081,11.857142857142858,3.511556429800836,0.0,-40.637026239067055,6.938775510204081,139.27199169737796,-40.637026239067055,-3.427219080403246
10,6.938775510204081,12.244897959183673,3.510221088435374,0.0,-41.982299042065804,6.938775510204081,143.93859701669086,-41.982299042065804,-3.4285544217687067
10,6.938775510204081,12.63265306122449,3.508967722791863,0.0,-43.327571845064554,6.938775510204081,148.60524332386478,-43.327571845064554,-3.4298077874122184
